article_id,article_has_bias,sentence_text,sentence_has_bias
hpo_080,0,"“If the Republicans in Congress or people at large in the country feel this is simply a way to nullify an election that others didn’t agree with, then you’re not going to meet the practical standards necessary,” Schiff said.",0
fox_080,1,The leaders of the Senate intelligence committee said Tuesday they had subpoenaed two of former National Security Adviser Michael Flynn's businesses as part of the ongoing probe into Russian activity during last year's presidential campaign.,0
fox_080,1,Sen.,0
fox_080,1,"Mark Warner, D-Va., the top Democrat on the committee, identified the businesses as Flynn Intel Group LLC and Flynn Intel Group Inc., both based in Alexandria, Va.",0
fox_080,1,The committee's action comes a day after Flynn’s lawyer notified the committee that his client will invoke his Fifth Amendment protection against self-incrimination and not comply with the committee’s subpoena seeking documents related to its investigation.,0
fox_080,1,"""A business does not have the right to take the fifth,"" Warner told reporters.",0
fox_080,1,The investigation focuses on whether Flynn and other Trump associates colluded with Russia to boost the Republican candidate in the 2016 elections.,0
fox_080,1,Trump fired Flynn in February because he misled Vice President Mike Pence about conversations he had with Russia’s ambassador about potentially easing economic sanctions.,0
fox_080,1,Flynn is also being investigated over whether he was fully forthcoming about his foreign contacts and earnings from organizations linked to the governments of Russia and Turkey.,0
fox_080,1,Intelligence committee chairman Sen.,0
fox_080,1,"Richard Burr, R-N.C., said Tuesday that the panel also sent a letter to Flynn’s lawyer questioning whether his client can indeed invoke the Fifth Amendment to avoid turning over documents.",0
fox_080,1,"Burr added that if there is no response from Flynn, the committee may consider pursuing a contempt of Congress charge.",0
fox_080,1,"""Everything is on the table,"" Burr said.",0
fox_080,1,"Everything but immunity, he added.",1
nyt_080,1,WASHINGTON — The House Intelligence Committee will issue subpoenas to Michael T.,0
nyt_080,1,"Flynn, President Trump’s first national security adviser, the committee’s senior Democrat said on Wednesday, escalating Mr. Flynn’s troubles with Congress.",0
nyt_080,1,"The Democrat, Representative Adam B.",0
nyt_080,1,"Schiff of California, said Mr. Flynn had declined the panel’s request for documents and an interview as part of its investigation into Russian meddling in last year’s election.",0
nyt_080,1,"“Those subpoenas will be designed to maximize our chance of getting the information that we need,” Mr. Schiff told reporters during a breakfast hosted by The Christian Science Monitor.",0
nyt_080,1,“And I think we need to use whatever compulsory methods are necessary to get the information that he possesses.”,0
nyt_080,1,"Mr. Schiff said he hoped the committee would issue the subpoenas this week, before Congress leaves for a one-week recess.",0
nyt_080,1,"It was unclear whether the subpoenas would seek documents or Mr. Flynn’s testimony, or both.",0
nyt_080,1,"The subpoenas could not be issued without at least some support from Republicans, who make up the majority of the committee.",0
nyt_080,1,A spokeswoman for Representative K.,0
nyt_080,1,"Michael Conaway of Texas, the Republican leading the investigation, did not immediately respond to a request for comment.",0
nyt_080,1,Mr. Conaway has repeatedly refused to comment on the details of the investigation while it is continuing.,0
nyt_080,1,"The announcement was made mere hours after the top Republican and Democrat on the Senate Intelligence Committee issued subpoenas Tuesday afternoon to Mr. Flynn’s two firms, seeking information that could shed light on his lobbying work on behalf of Turkish interests last year, among other connections.",0
nyt_080,1,"On Monday, Mr. Flynn, in a letter from his legal team, rejected a subpoena for documents from the Senate committee, citing the Fifth Amendment’s protections against self-incrimination.",0
nyt_080,1,He also declined the Senate committee’s invitation for an interview.,0
nyt_080,1,"Mr. Flynn’s rejection of the subpoena put him at risk of being held in contempt of Congress, a rarely invoked process that, should lawmakers choose to pursue it, could result in a criminal citation.",1
nyt_080,1,"The Flynn Intel Group was paid more than $500,000 to represent Turkey in a dispute with the United States government while Mr. Flynn was advising the Trump campaign.",0
nyt_080,1,He belatedly registered as a foreign agent for that work after being forced out of the Trump administration for misrepresenting his communications with the Russian ambassador to Vice President Mike Pence.,0
nyt_080,1,Mr. Flynn’s legal troubles have only mounted in recent days.,0
nyt_080,1,"On Monday, it was revealed that he had misled Pentagon investigators about his foreign contacts and sources of income while seeking a renewed security clearance in February 2016.",0
nyt_080,1,"Among the payments he did not disclose was a $45,000 fee from a Russian state-backed news organization for a speech he gave in Moscow two months before.",0
nyt_080,1,"During that trip, he was photographed at a gala sitting next to the Russian president, Vladimir V.",0
nyt_080,1,Putin.,0
nyt_080,1,"Lying to federal officials is a felony, punishable by up to five years in prison.",0
nyt_080,1,"As recently as Monday, in his letter to the Senate committee, Mr. Flynn has reiterated his offer to testify in exchange for immunity from prosecution.",0
nyt_080,1,Senator Richard M.,0
nyt_080,1,"Burr of North Carolina, the Republican chairman of the committee, has dismissed that option.",0
fox_081,1,"President Trump announced Sunday that Defense Secretary James Mattis will be leaving the administration on January 1, weeks earlier than planned and just days after Mattis' bombshell resignation letter made clear his policy disagreements with the White House.",1
fox_081,1,"""I am pleased to announce that our very talented Deputy Secretary of Defense, Patrick Shanahan, will assume the title of Acting Secretary of Defense starting January 1, 2019,"" Trump wrote on Twitter Sunday morning.",0
fox_081,1,"""Patrick has a long list of accomplishments while serving as Deputy, & previously Boeing.",0
fox_081,1,"He will be great!""",0
fox_081,1,Shanahan is a former Boeing executive who joined the Pentagon in July 2017.,0
fox_081,1,"In his resignation letter Thursday, Mattis, 68, had said he would remain in his role for more than three months.",0
fox_081,1,"Also on Thursday, Trump had said Mattis -- the first Cabinet official in 40 years to resign over a stated policy difference with the president -- was leaving in February.",1
fox_081,1,"""The end date for my tenure is February 28, 2019, a date that should allow sufficient time for a successor to be nominated and confirmed as well as to make sure the Department's interests are properly articulated and protected at upcoming events to include Congressional posture hearings and the NATO Defense Ministerial meeting in February,"" Mattis wrote Thursday.",0
fox_081,1,"It was not immediately clear why Mattis' departure date was apparently moved up, but tension in the Defense Department and Washington generally has skyrocketed in the days since he suddenly announced his resignation.",0
fox_081,1,"Sources told Fox News this week that Mattis had quit ""in protest"" over the president's national security policies and that more resignations could be coming.",0
fox_081,1,"(In 2013, then-President Obama removed Mattis from his post running U.S. military's Central Command, reportedly without calling to notify him of the decision.)",1
fox_081,1,"U.S. officials said this week that the Trump administration is making plans to pull all 2,000 troops out of Syria, and Trump later tweeted that “we have defeated ISIS in Syria, my only reason for being there during the Trump Presidency.”",0
fox_081,1,"Trump has stood by his Syria decision despite fierce blowback, telling detractors that the pullout should come as “no surprise” given his 2016 campaign promises and arguing that America’s role as “Policeman of the Middle East” is not worth the sacrifice.",0
fox_081,1,"Ground troops moved into Syria in 2015 to combat ISIS in the region, amid an escalating Syrian civil war.",0
fox_081,1,"Trump had talked about pulling out of Syria before, but military leaders had warned about ISIS re-emerging should the U.S. do so.",0
fox_081,1,There is also concern about abandoning the U.S.' Kurdish allies.,0
fox_081,1,"The news that Mattis will be leaving sooner than expected comes just days after Brett McGurk, the U.S. envoy for the global coalition to defeat Islamic State (ISIS), on Saturday accelerated his planned departure and announced his resignation.",0
fox_081,1,"The Associated Press reported that McGurk said in a resignation letter to Secretary of State Mike Pompeo that ISIS was on the run, but wasn’t yet defeated and that U.S. work in Syria wasn’t yet done.",0
fox_081,1,"Fox News has confirmed that McGurk submitted his resignation letter on Friday, a day after Mattis resigned.",0
fox_081,1,His resignation is effective December 31.,0
fox_081,1,"The president downplayed the news via Twitter Saturday evening, saying he had neither met McGurk nor appointed him.",0
fox_081,1,"""Brett McGurk, who I do not know, was appointed by President Obama in 2015.",0
fox_081,1,"Was supposed to leave in February but he just resigned prior to leaving,"" Trump tweeted.",0
fox_081,1,"""Grandstander?",0
fox_081,1,"The Fake News is making such a big deal about this nothing event!""",1
fox_081,1,"""If anybody but your favorite President, Donald J.",0
fox_081,1,"Trump, announced that, after decimating ISIS in Syria, we were going to bring our troops back home (happy & healthy), that person would be the most popular hero in America,"" he continued in a follow-up tweet.",1
fox_081,1,"""With me, hit hard instead by the Fake News Media.",0
fox_081,1,"Crazy!""",0
fox_081,1,"Meanwhile, the White House's plan to withdraw half its troops in Afghanistan by the summer -- some 7,000 soldiers -- has drawn similar criticism.",0
fox_081,1,"While President Obama repeatedly promised to pull all troops out of Afghanistan by 2014, U.S. and NATO forces remain there in a predominately training and advising role.",1
fox_081,1,Afghanistan's security forces rely heavily on U.S. airpower against both Taliban and an upstart Islamic State affiliate.,0
fox_081,1,"More than 2,400 American soldiers have died in Afghanistan since the 2001 U.S.-led invasion, and Trump announced in a video last week that troop deaths were on his mind in announcing the pullouts.",1
nyt_081,1,"WASHINGTON — Defense Secretary Jim Mattis, whose experience and stability were widely seen as a balance to an unpredictable president, resigned Thursday in protest of President Trump’s decision to withdraw American forces from Syria and his rejection of international alliances.",1
nyt_081,1,Mr. Mattis had repeatedly told friends and aides over recent months that he viewed his responsibility to protect the United States’ 1.3 million active-duty troops as worth the concessions necessary as defense secretary to a mercurial president.,1
nyt_081,1,"But on Thursday, in an extraordinary rebuke of the president, he decided that Mr. Trump’s decision to withdraw roughly 2,000 American troops from Syria was a step too far.",1
nyt_081,1,"Officials said Mr. Mattis went to the White House with his resignation letter already written, but nonetheless made a last attempt at persuading the president to reverse his decision about Syria, which Mr. Trump announced on Wednesday over the objections of his senior advisers.",0
nyt_081,1,"Mr. Mattis, a retired four-star Marine general, was rebuffed.",1
nyt_081,1,"Returning to the Pentagon, he asked aides to print out 50 copies of his resignation letter and distribute them around the building.",0
nyt_081,1,"“My views on treating allies with respect and also being cleareyed about both malign actors and strategic competitors are strongly held,” Mr. Mattis wrote.",0
nyt_081,1,"“Because you have the right to have a Secretary of Defense whose views are better aligned with yours on these and other subjects, I believe it is right for me to step down from my position.”",0
nyt_081,1,His resignation came as Congress appeared to be hurtling toward a government shutdown and as a deep market slump became even worse over fears of continuing government turmoil.,0
nyt_081,1,With the ousting this month of John F.,0
nyt_081,1,"Kelly as White House chief of staff, Mr. Mattis was the last of Mr. Trump’s old-guard national security team — leaving policy in the hands of Mike Pompeo, the president’s second secretary of state, and John R.",0
nyt_081,1,"Bolton, the third White House national security adviser.",0
nyt_081,1,"Mr. Trump said that Mr. Mattis, 68, will leave at the end of February, and that Mr. Mattis “was a great help to me in getting allies and other countries to pay their share of military obligations.”",0
nyt_081,1,The president said he would name a replacement soon.,0
nyt_081,1,"As Mr. Mattis was handing in his resignation, the Pentagon was preparing to draw down forces in Afghanistan.",0
nyt_081,1,"Two Defense Department officials said Thursday that about 7,000 troops will be withdrawn in the coming months — cutting in half the number of American forces there — in an early step to ending the United States’ involvement in the 17-year war.",0
nyt_081,1,"“This is scary,” Senator Mark Warner of Virginia, the top Democrat on the Senate Intelligence Committee, said in a Twitter post.",1
nyt_081,1,He called Mr. Mattis “an island of stability amidst the chaos of the Trump administration.”,1
nyt_081,1,"Senator Ben Sasse, Republican of Nebraska, called it “a sad day for America because Secretary Mattis was giving advice the President needs to hear.”",1
nyt_081,1,He added that Mr. Mattis “rightly believes that Russia and China are clear adversaries and that we are at war with jihadists across the globe who plot to kill Americans at home.”,0
nyt_081,1,"Mr. Mattis’s resignation letter was the sharpest, and most public, protest from inside the Trump administration over the president’s rejection of the alliances and relationships that have underpinned American security since the end of World War II.",0
nyt_081,1,"It was also the first resignation over a major national security issue by a leading cabinet member since 1980, when Cyrus Vance quit as secretary of state.",1
nyt_081,1,Mr. Vance left over President Jimmy Carter’s decision to attempt a rescue effort for American hostages in Iran that Mr. Vance considered ill-advised and that ended in tragedy.,1
nyt_081,1,Mr. Mattis’s letter did not single out any decision.,0
nyt_081,1,"Instead, it condemned Mr. Trump’s approach to the world as destructive to American influence and power.",0
nyt_081,1,"He said the core of American national interests lay in “providing effective leadership to our alliances,” and specifically described the importance of the North Atlantic Treaty Organization, a defense alliance Mr. Trump has often derided.",1
nyt_081,1,Mr. Mattis also praised the “Defeat ISIS” coalition that Mr. Trump just abandoned in Syria.,0
nyt_081,1,"But Mr. Mattis’s core complaint was that Mr. Trump had lost sight of the importance of the competition for global power with Russia and China, who want “a world consistent with their authoritarian model.”",0
nyt_081,1,Mr. Mattis was the primary author of a new American defense strategy whose central goal was to take on “revisionist” powers — an approach that some of Mr. Trump’s former advisers say the president never fully comprehended.,1
nyt_081,1,"Mr. Trump’s decision to pull out of Syria, which was opposed by virtually every high-level administration official but lauded by President Vladimir V.",1
nyt_081,1,"Putin of Russia, was the last straw.",0
nyt_081,1,"Among his other concerns, Mr. Mattis viewed the withdrawal as abandoning Kurdish fighters and other American allies, and as ceding critical territory to Russia and Iran.",0
nyt_081,1,"No senior Pentagon official has defended the withdrawal publicly, despite requests from the White House.",0
nyt_081,1,"As a result, Mr. Trump appeared by himself in a video — which he tweeted Wednesday evening — announcing victory over the Islamic State.",0
nyt_081,1,"During Thursday’s meeting at the White House, officials said that Mr. Trump again asked Mr. Mattis to publicly endorse the Syria decision.",0
nyt_081,1,Mr. Mattis refused.,0
nyt_081,1,"The president’s tweets announcing the departure of his defense secretary shocked officials at the Pentagon, who as recently as Thursday afternoon were insisting that Mr. Mattis had no intention of resigning.",0
nyt_081,1,Mr. Trump’s selection of Mr. Mattis as his Pentagon chief only weeks after his 2016 election was widely praised.,0
nyt_081,1,"The career Marine was respected among allies and adversaries and on Capitol Hill, and he was beloved in the Pentagon as a protector against a president with scant understanding of his own role as commander in chief.",1
nyt_081,1,"Mr. Mattis commanded Marines in Afghanistan and in the 2003 invasion of Iraq before becoming the head of United States Central Command, overseeing all American troops in the Middle East.",0
nyt_081,1,"Though a colorful, hard-charging advocate of aggressive offensive action, Mr. Mattis viewed a tough American posture overseas as a way to deter war, not to start them, with potential foes like Iran.",0
nyt_081,1,"He favored working with allies, and often spoke of how difficult it was to conduct American policy without the benefit of friends.",0
nyt_081,1,"During his job interview with Mr. Trump in 2016, Mr. Mattis said he did not believe in torturing terrorism suspects to get information because he thought he could get more out of detainees by talking to them over a pack of cigarettes and a beer.",0
nyt_081,1,The relationship between Mr. Mattis and Mr. Trump had deteriorated for months.,0
nyt_081,1,The widely accepted narrative that Mr. Mattis was the adult in the room when at the White House came to annoy the president.,1
nyt_081,1,"In October, Mr. Trump accused Mr. Mattis of being a Democrat — a charge akin to treason in the current Republican administration.",0
nyt_081,1,"As defense secretary, Mr. Mattis oversaw the world’s most powerful military, supervising active-duty troops based in the United States and deployed worldwide, including in war zones in Afghanistan, Iraq, Syria and on the Saudi border with Yemen.",0
nyt_081,1,"There are also around 25,000 American troops in South Korea, where they have served for generations as a deterrent against North Korea.",0
nyt_081,1,"As with Mr. Trump’s abrupt firing of Attorney General Jeff Sessions, the split with Mr. Mattis was a full turn in a relationship that once appeared strong.",0
nyt_081,1,"In Mr. Mattis’s early days as defense secretary, he often ate dinner with the president in the White House residence.",0
nyt_081,1,"Over hamburgers, and with the help of briefing folders, Mr. Mattis explained to Mr. Trump key points about the United States’ relationships with allies.",0
nyt_081,1,"But Mr. Mattis also quietly slow-walked a number of Mr. Trump’s proposals, including banning transgender troops, starting  a Space Force and putting on a costly military parade.",0
nyt_081,1,"In each case, he went through the motions of acquiescing to the White House — and then buried the plans in Defense Department red tape.",0
hpo_081,1,"President Donald Trump tweeted on Thursday that Defense Secretary Jim Mattis, a retired Marine general who was one of Trump’s first Cabinet picks, would be retiring at the end of February.",0
hpo_081,1,"Mattis, who served more than four decades in the military and headed the U.S. Central Command from 2010 to 2013, won Senate confirmation as defense secretary on Jan.",0
hpo_081,1,"20, 2017, shortly after Trump’s inauguration.",0
hpo_081,1,"The Pentagon chief, nicknamed “Mad Dog Mattis” during his time as a Marine, echoed Trump’s call for strengthening the military and beefing up its combat readiness.",1
hpo_081,1,The budget bill the president signed into law in February earmarked $700 billion for the Defense Department this fiscal year ― a more than 15 percent increase over the previous year and the biggest hike in military spending since 2002.,0
hpo_081,1,Mattis’ resignation letter addressed to Trump indicates his final day in office will be Feb.,0
hpo_081,1,28.,0
hpo_081,1,"“I am proud of the progress that has been made over the past two years on some of the key goals articulated in our National Defense Strategy: putting the Department on a more sound budgetary footing, improving readiness and lethality in our forces, and reforming the Department’s business practices for greater performance, he wrote.",0
hpo_081,1,“Our troops continue to provide the capabilities needed to prevail in conflict and sustain strong U.S. global influence.”,0
hpo_081,1,"In the unusual letter, Mattis also wrote that he and Trump had differing views on Russian and Chinese authoritarianism: “Because you have the right to have a Secretary of Defense whose views are better aligned with yours on these and other subjects, I believe it is right for me to step down from my position.”",0
hpo_081,1,"Earlier this week, Trump went against Mattis by abruptly withdrawing U.S. troops from Syria.",0
hpo_081,1,Mattis had previously argued that a small U.S. presence should remain because the counterterrorism mission there is ongoing and removing troops now would cause more problems for the region.,0
hpo_081,1,"Additionally, forces were withdrawn despite the concern by many Republicans that “leaving would strengthen the hand of Russia and Iran, which both support Syrian President Bashar al Assad.”",0
hpo_081,1,"News of Mattis’ departure comes in the wake of reports that the White House had been discussing who might replace him, a topic that was first reported by The Washington Post in early September.",0
hpo_081,1,Some of the top names that were reportedly under consideration included four-star Army Gen.,0
hpo_081,1,"Jack Keane, Sen.",0
hpo_081,1,"Tom Cotton (R-Ark.), Sen.",0
hpo_081,1,"Lindsey Graham (R-S.C.), former Treasury Department official David McCormick and former Republican Sen.",0
hpo_081,1,Jim Talent of Missouri.,0
hpo_081,1,"Trump denied that he had been looking to replace Mattis, telling reporters that he was “very happy” with him.",0
hpo_081,1,"That assurance came ahead of the release of a book by acclaimed Watergate journalist Bob Woodward, which reported that Mattis once told staffers that Trump has the understanding of a “fifth- or sixth-grader.” Mattis has denied having said that.",1
hpo_081,1,A major split between Trump and Mattis concerned Russian President Vladimir Putin.,0
hpo_081,1,The defense secretary has characterized Putin as trying to undermine NATO and assaulting Western democracies while violating international norms.,0
hpo_081,1,"“[Putin’s] actions are designed not to challenge our arms at this point, but to undercut and compromise our belief in our ideals,” Mattis told U.S. Naval War College graduates at a commencement ceremony in June.",0
hpo_081,1,"Trump, in contrast, has praised Putin’s leadership skills and recently roiled U.S. allies by calling for Russia’s reinstatement to the Group of Seven major industrial nations.",0
hpo_081,1,Russia was expelled from what was then the Group of Eight after its annexation of Crimea from Ukraine.,0
hpo_081,1,Mattis had also argued that the U.S. should consider staying in the Iran nuclear deal unless Tehran was found not to be abiding by the multi-nation agreement.,0
hpo_081,1,"Iran was following the pact’s rules, according to the International Atomic Energy Agency, which monitors the use of nuclear energy and has verified Iranian compliance with the accord multiple times since 2015.",0
hpo_081,1,"Trump went on to pull out of the deal in May, claiming that it had been poorly negotiated during the Obama administration.",0
hpo_081,1,"Mattis opposed Trump’s proposed ban on transgender service members, as well as the use of torture in the interrogation of terrorist suspects.",0
hpo_081,1,His most prominent moment in the public spotlight occurred in April when he handled briefings on Trump’s decision to conduct targeted airstrikes against Syria in response to the alleged use of chemical weapons by Assad’s regime in that nation’s civil war.,0
hpo_081,1,"Even then, Mattis’ recommendation that congressional approval be sought for the strikes put him at odds with the president.",0
hpo_081,1,Trump overruled the defense secretary and unilaterally ordered the military assault.,0
hpo_081,1,Mattis joins a growing list of high-profile departures from the administration.,0
hpo_081,1,"Trump fired Secretary of State Rex Tillerson earlier this year, and Tom Price stepped aside as secretary of health and human services last fall amid ethical questions about his travel practices.",0
hpo_081,1,"Reince Priebus lasted barely six months as White House chief of staff, and Sean Spicer had a similarly short tenure as press secretary.",0
hpo_081,1,"White House Communications Director Hope Hicks, a Trump aide before he won the presidency, announced her resignation in February.",0
hpo_081,1,"White House deputy chief of staff Joe Hagin, who also served in the Ronald Reagan, George H.W. Bush and George W.",0
hpo_081,1,"Bush administrations, is expected to leave his post in July, Politico reported.",0
fox_082,1,Texas Rep.,0
fox_082,1,Blake Farenthold resigns from Congress,0
fox_082,1,"U.S. Representative Blake Farenthold resigned from Congress on Friday, following multiple allegations of sexual harassment, misconduct and inappropriate behavior.",0
fox_082,1,"Farenthold, R-Texas, had previously announced that he would not seek re-election in the 2018 midterm election, when reports of sexual misconduct first surfaced.",0
fox_082,1,"“While I planned on serving out the remainder of my term in Congress, I know in my heart it’s time for me to move along and look for new ways to serve,” Farenthold said in a statement Friday evening, noting he sent a letter to Texas Gov.",0
fox_082,1,"Greg Abbott to tell him about his resignation, effective at 5 p.m.",0
fox_082,1,“It’s been an honor and privilege to serve the constituents of Texas’ 27th Congressional District.,0
fox_082,1,I would like to thank my staff both in Washington and Texas for all of their hard work on behalf of our constituents.,0
fox_082,1,"I would also like to thank my family for their unwavering support and most importantly the people that elected me,” Farenthold said.",0
fox_082,1,"“Leaving my service in the House, I’m able to look back at the entirety of my career in public office and say that it was well worthwhile.”",0
fox_082,1,"Farenthold was sued by his former aide, Lauren Greene, in 2014, alleging a hostile work environment, gender discrimination and retaliation.",0
fox_082,1,"Among other things, Greene claimed Farenthold asked her for a threesome.",1
fox_082,1,"She sued him and was paid $84,000 from a public fund on behalf of Farenthold for a sexual harassment claim.",0
fox_082,1,"Farenthold pledged to repay the $84,000 in taxpayer money spent to settle the claim.",0
fox_082,1,"Farenthold’s former communications director, Michael Rekola, also described in detail the congressman’s alleged abusive behavior toward staff members, which ranged from making sexually graphic jokes to verbally abusing his aides.",1
fox_082,1,Other staffers accused Farenthold of routinely commenting on the size of women’s breasts and making jokes about being on “redhead patrol” because he was attracted to women with red hair.,1
nyt_082,1,Texas Congressman Who Settled Harassment Case With Taxpayer Funds Resigns,0
nyt_082,1,"Representative Blake Farenthold, Republican of Texas, in December at the Capitol.CreditJoshua Roberts/Reuters",0
nyt_082,1,"WASHINGTON — Representative Blake Farenthold, the Texas Republican who used $84,000 in taxpayer funds to settle a sexual harassment case with his former communications director, abruptly resigned from Congress on Friday afternoon.",1
nyt_082,1,"In December, Mr. Farenthold, who represented the 27th District of Texas, said that he would not run for re-election amid scrutiny over the payment and accusations from other aides that he set the tone for a hostile work environment in his office.",0
nyt_082,1,"At the time, he was one of several lawmakers to announce his eventual departure from Congress after being accused of sexual harassment and discrimination.",0
nyt_082,1,"“While I planned on serving out the remainder of my term in Congress, I know in my heart it’s time for me to move along and look for new ways to serve,” Mr. Farenthold said in a statement on Friday, thanking his staff, his family and the voters who elected him.",0
nyt_082,1,"It was known for several years that Mr. Farenthold, already notorious for a heavily circulated photograph of him in duck pajamas, had been accused of sexual harassment by Lauren Greene, his former communications director.",1
nyt_082,1,"She sued him in 2014, claiming that he had illegally fired her after she complained about mistreatment.",0
nyt_082,1,"But in December, the extent of Mr. Farenthold’s settlement was revealed when Congress’s Office of Compliance released details of six settlements that it had paid out since 2013 as part of a review of discrimination and sexual harassment in congressional offices.",0
nyt_082,1,His case was the only settlement involving sexual harassment since 2013.,0
nyt_082,1,"“While I 100 percent support more transparency with respect to claims against members of Congress, I can neither confirm nor deny that settlement involved my office,” Mr. Farenthold said at the time.",0
nyt_082,1,"A decision in 2015 by the Office of Congressional Ethics, an independent, nonpartisan board, cleared him of wrongdoing, and he promised to repay the settlement.",0
nyt_082,1,A spokeswoman for Mr. Farenthold did not respond to questions about whether he had fulfilled that promise or whether he would do so after resigning.,0
nyt_082,1,But fellow Republicans suggested that he had not.,0
nyt_082,1,"“Mr. Farenthold made a commitment that he would reimburse taxpayers for the settlement,” said AshLee Strong, a spokeswoman for Speaker Paul Ryan, Republican of Wisconsin.",0
nyt_082,1,"“He reiterated his commitment to the speaker, and the speaker expects him to follow through.”",0
nyt_082,1,"Representative Steve Stivers, Republican of Ohio and the chairman of the National Republican Congressional Committee, also said in a statement that he hoped Mr. Farenthold would be “true to his word” and pay back the taxpayer money.",0
nyt_082,1,"After the disclosure, more of his aides came forward to accuse Mr. Farenthold of fostering a hostile environment, describing a congressman with a harsh temper who made sexually explicit jokes and engaged in casual sexual banter.",1
nyt_082,1,The House Ethics Committee also opened a subcommittee investigation into Ms. Greene’s allegations.,0
nyt_082,1,"In a video in December announcing his resignation, Mr. Farenthold continued to deny the allegations, but he acknowledged running an “unprofessional” workplace and said he was “profoundly sorry” for his actions.",0
nyt_082,1,"At the time, Republican leadership praised his decision to step aside, over Democratic criticism that he should immediately resign.",0
nyt_082,1,"After his resignation on Friday, Mr. Farenthold deleted his Twitter account and the Facebook campaign page where he first announced his decision to not seek re-election.",0
nyt_082,1,"“Leaving my service in the House,” he said in his statement, “I’m able to look back at the entirety of my career in public office and say that it was well worthwhile.”",0
hpo_082,1,GOP Rep.,0
hpo_082,1,Blake Farenthold Resigns After Sexual Harassment Allegations,0
hpo_082,1,Rep.,0
hpo_082,1,"Blake Farenthold (R-Texas) is resigning from Congress, he announced Friday in a statement and accompanying video.",0
hpo_082,1,Farenthold declared in December that he would not seek re-election in 2018 after reports emerged that he’d used taxpayer money to settle sexual harassment claims.,0
hpo_082,1,"A few of his GOP colleagues urged him to resign over the accusations, which Farenthold has repeatedly denied.",0
hpo_082,1,"“While I planned on serving out the remainder of my term in Congress, I know in my heart it’s time for me to move along and look for new ways to serve,” he said in the statement.",0
hpo_082,1,"In his video, flanked by an American flag and a Texas state flag, he added: “You know, I look forward to staying in touch with everyone.",0
hpo_082,1,It’s been an honor and a privilege to serve.,0
hpo_082,1,Thank you so much.,0
hpo_082,1,"Please, stay in touch.",0
hpo_082,1,I love y’all.,0
hpo_082,1,"God bless you, God bless Texas, God bless America.”",0
hpo_082,1,Farenthold’s resignation took effect Friday at 5 p.m. Eastern time.,0
hpo_082,1,He promptly deleted his Twitter and Facebook profiles.,0
hpo_082,1,"Farenthold used $84,000 in taxpayer funds to settle a sexual harassment lawsuit his former communications director, Lauren Greene, had filed in 2014, Politico reported in December.",0
hpo_082,1,"Greene accused Farenthold of telling her he had “sexual fantasies” and “wet dreams” about her, and then claimed she was fired after complaining to Farenthold.",1
hpo_082,1,"“I had no idea how to run a congressional office,” the four-term congressman said in December.",1
hpo_082,1,"“As a result, I allowed a workplace culture to take root in my office that was too permissive and decidedly unprofessional.”",0
hpo_082,1,"Farenthold said after the reports broke that he would repay the $84,000 to the Treasury Department, but has not made good on that promise.",0
hpo_082,1,A representative for his office told HuffPost in February that the congressman was waiting to see what changes lawmakers will add to the Congressional Accountability Act.,0
hpo_082,1,"“He is waiting on the advice of counsel to see what final bill is enacted,” Bob Haueter, Farenthold’s chief of staff, told HuffPost at the time.",0
hpo_082,1,"“Once the final bill is done and the law is changed and is complete and he can see that, he will make a determination of how he proceeds.”",0
hpo_082,1,"In his resignation statement, Farenthold reflected on his time spent working to “make government more efficient and responsive, cut government spending, repeal Obamacare, protect life and reduce the debt.”",0
hpo_082,1,“I would like to thank my staff both in Washington and Texas for all of their hard work on behalf of our constituents.,0
hpo_082,1,"I would also like to thank my family for their unwavering support and most importantly the people that elected me,” he said.",0
fox_083,1,Schumer bashed by the left over shutdown-ending deal,0
fox_083,1,Senate Democratic Leader Chuck Schumer is taking heat from some of the most influential and deep-pocketed groups in the liberal base for caving to Republicans in the shutdown standoff.,0
fox_083,1,"“Today’s cave by most Senate Democrats was … a stunning display of moral and political cowardice,"" said Democracy for America, just one of several such groups bashing Schumer for the stand-down on Monday.",1
fox_083,1,"“Most Senate Democrats, including Democratic Leader Chuck Schumer, voted to allow Donald Trump to continue to subject an ever-growing number of Dreamers to lives threatened by deportation from the only home they’ve ever known.”",1
fox_083,1,Schumer and fellow Senate Democrats forced the shutdown over the weekend after insisting that any temporary spending bill to keep the government fully operational include permanent protections for the so-called DREAMers -- immigrants brought illegally to the United States as children.,1
fox_083,1,The four-term New York senator and the dozens of other Democrats who initially voted Friday to block the spending bill had been lauded by their progressive base even as nearly 1 million federal workers were furloughed without pay.,1
fox_083,1,“Let the Senate know we stand with them for the Dreamers … say THANKS!,0
fox_083,1,"to @SenSchumer and your own senator, and to urge them to stay strong,” tweeted the Brooklyn, N.Y., chapter of Indivisible Nation, a leader in the progressive, Resist Trump movement.",0
fox_083,1,"Yet by the time Schumer said Monday afternoon on the Senate floor that Democrats would soon vote in support of ending the shutdown, in exchange for Republicans’ commitment to promptly craft and vote on legislation to help DREAMers, Schumer’s support had turned.",0
fox_083,1,He suddenly faced calls to rally outside his Brooklyn apartment and suggestions that his leadership position was no longer secure.,0
fox_083,1,“This deal was morally reprehensible and political malpractice.,1
fox_083,1,It’s Senator Schumer’s job to keep the caucus together and fight for progressive values.,0
