article_id,article_bias,text,discourse_role,prev_discourse_role,next_discourse_role,has_bias,annotations
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"Stone, 66, was taken into custody early Friday after being indicted by a federal grand jury a day earlier as part of Mueller’s investigation into Russian meddling and potential collusion with Trump campaign associates during the 2016 presidential election.",Main,Cause_General,Main,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"CNN, which conveniently happened to be staking out Stone's Fort Lauderdale home, posted video of the arrest that showed a team of FBI agents with guns banging on Stone’s door and demanding that he come outside.",Main,Main,Cause_General,True,"[{'txt': ""which conveniently happened to be staking out Stone's Fort Lauderdale home"", 'bias': 'inf', 'polarity': 'neg', 'target': 'Robert_Mueller', 'aim': 'ind_pro', 'quote': 'no', 'speaker': '', 'id': 'p2'}]"
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"“At the crack of dawn, 29 FBI agents arrived at my home with 17 vehicles, with lights flashing, when they could have contacted my lawyer,” Stone explained after a court appearance Friday.",Cause_General,Main,Speech,True,"[{'txt': '29 FBI agents arrived at my home with 17 vehicles, with lights flashing, when they could have contacted my lawyer', 'bias': 'inf', 'polarity': 'neg', 'target': 'Robert_Mueller', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'Roger_Stone', 'id': 'p3'}]"
bb209267-b337-41f2-8691-e2080f91da9e,conservative,“But the FBI agents were extraordinarily courteous.”,Speech,Cause_General,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"Stone will appear on Fox News Channel's ""Tucker Carlson Tonight"" on Friday at 8 p.m. ET.",Distant_Evaluation,Speech,Cause_General,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,Stone’s attorney added that the arrest was a “spectacle.”,Cause_General,Distant_Evaluation,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"“A SWAT team, searching the house, scaring his wife, scaring his dogs—it was completely unnecessary,” Stone’s attorney said.",Distant_Evaluation,Cause_General,Distant_Evaluation,True,"[{'txt': 'scaring his wife, scaring his dogs—it was completely unnecessary', 'bias': 'inf', 'polarity': 'neg', 'target': 'Robert_Mueller', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'other_anti', 'id': 'p7'}]"
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"“A telephone call would have done the job, and he would have appeared.",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,Mr. Stone has nothing to hide.”,Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"The arrest operation drew scrutiny on social media—even from President Trump, who said “Border Coyotes, Drug Dealers and Human Traffickers are treated better,” and questioned “who alerted CNN to be there?”",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': '“Border Coyotes, Drug Dealers and Human Traffickers are treated better,” and questioned “who alerted CNN to be there?”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Robert_Mueller', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Donald_Trump', 'id': 'p10'}]"
bb209267-b337-41f2-8691-e2080f91da9e,conservative,One federal law enforcement source told Fox News on Friday that the operation was “standard” for a home arrest.,Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"The source told Fox News that home arrests typically take place early in the morning with a team of FBI agents in protective gear, adding that Stone’s situation was “nothing out of the ordinary.”",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"A former senior Justice Department official, now-white collar criminal attorney with Ifrah Law, James Trusty, told Fox News that while common procedure in white collar cases would involve a federal prosecutor contacting the defendant’s attorney, Stone’s charges could have sparked a different approach.",Distant_Evaluation,Distant_Evaluation,Speech,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"“It shows that there is either a fundamental distrust of Mr. Stone, possibly due to the witness tampering charge, or that there was a real breakdown with his attorney,” Trusty said Friday.",Speech,Distant_Evaluation,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"“The wild card here is that in charging Stone with a form of obstruction of justice, the Mueller team may view it differently than typical white-collar investigations.”",Distant_Evaluation,Speech,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"He added: “If the FBI and the Mueller team believe Stone has engaged in witness tampering, then there is a palpable distrust, which would make them err on the side of surprise, rather than a courtesy phone call.”",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"The 24-page indictment released early Friday alleges that Stone worked to obstruct the House Intelligence Committee’s investigation into Russian interference in the 2016 election by making false statements to the committee, denying he had records sought by the committee and persuading a witness to provide false testimony.",Distant_Evaluation,Distant_Evaluation,Main,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"The indictment does not charge Stone with conspiring with WikiLeaks, the anti-secrecy website that published the emails, or with the Russian officers Mueller says hacked them.",Main,Distant_Evaluation,Main,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"Instead, it accuses him of witness tampering, obstruction and false statements about his interactions related to WikiLeaks' release.",Main,Main,Cause_General,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,But former U.S. attorney for the District of Columbia Joseph diGenova blasted the tactic as “outrageous.”,Cause_General,Main,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"“I am appalled that the U.S. Department of Justice and the FBI have permitted a vindictive use of arrest in a non-violent case with a defendant who was willing to surrender,” diGenova, who has informally been an adviser to the president throughout the Russia investigation, told Fox News.",Distant_Evaluation,Cause_General,Distant_Evaluation,True,"[{'txt': '“I am appalled that the U.S. Department of Justice and the FBI have permitted a vindictive use of arrest in a non-violent case with a defendant who was willing to surrender,”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Robert_Mueller', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'other_neutral', 'id': 'p21'}]"
bb209267-b337-41f2-8691-e2080f91da9e,conservative,“This is an abuse of power and it underscores the vindictive nature of it by the fact that CNN was alerted ahead of time.”,Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': '“This is an abuse of power and it underscores the vindictive nature of it by the fact that CNN was alerted ahead of time.”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Robert_Mueller', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'other_neutral', 'id': 'p22'}]"
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"He added: “For those of us who have been prosecutors and have prosecuted mob figures, drug dealers and terrorists—those are the people for whom these aggressive tactics are reserved.",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,Not a Roger Stone.”,Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"“Make no mistake,” he said.",Distant_Evaluation,Distant_Evaluation,Speech,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,“This was designed to be vindictive and intimidating.”,Speech,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': '“This was designed to be vindictive and intimidating.”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Robert_Mueller', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'other_neutral', 'id': 'p26'}]"
bb209267-b337-41f2-8691-e2080f91da9e,conservative,DiGenova likened the FBI arrest of Stone to the bureau’s early morning raid last summer of the home of former Trump campaign chairman Paul Manafort.,Distant_Evaluation,Speech,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"Stone on Friday said he would plead not guilty to the charges leveled against him by the special counsel’s team, and said he “looks forward to being fully and completely vindicated.”",Distant_Evaluation,Distant_Evaluation,Speech,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"“I believe this is a politically motivated investigation,” Stone said Friday.",Speech,Distant_Evaluation,Distant_Evaluation,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"“There is no circumstance whatsoever under which I will bear false witness against the president, nor will I make up lies.”",Distant_Evaluation,Speech,Speech,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,Stone served as an adviser to Trump for years before Trump ran for president.,Speech,Distant_Evaluation,Cause_General,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"He left Trump’s campaign in August 2015, but maintained regular contact with and publicly supported the Trump campaign throughout the 2016 presidential election.",Cause_General,Speech,Distant_Historical,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"Mueller’s investigation, which was initially ordered to look into the 2016 election, has gone on for more than a year and half.",Distant_Historical,Cause_General,Cause_General,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"It has expanded to probe financial crimes of Trump associates before the election, conversations Trump’s national security adviser had with the Russians during the transition and whether Trump obstructed justice with his comments and actions related to the probe.",Cause_General,Distant_Historical,Cause_General,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,Twenty-six Russian nationals and three Russian companies have been charged with interfering in the 2016 presidential election.,Cause_General,Cause_General,Cause_General,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,But none of the Trump associates connected to Trump have been charged with crimes related to collusion.,Cause_General,Cause_General,Cause_General,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"Other convictions include former national security adviser Michael Flynn and former campaign adviser George Papadopoulos, who both pleaded guilty to making false statements in 2017.",Cause_General,Cause_General,Cause_General,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,Former campaign adviser Rick Gates in 2018 pleaded guilty and former campaign chairman Paul Manafort was convicted and later pleaded guilty in a separate financial crimes case dating back before the 2016 election.,Cause_General,Cause_General,Distant_Historical,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,Former Trump lawyer Michael Cohen pleaded guilty to making false statements in a case brought by Mueller in November.,Distant_Historical,Cause_General,Cause_General,False,[]
bb209267-b337-41f2-8691-e2080f91da9e,conservative,"Alex van der Zwaan, a London-based lawyer, pleaded guilty to making false statements this year, and Richard Pinedo, a California man, pleaded guilty to identity fraud in 2018.",Cause_General,Distant_Historical,NONE,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"Roger Stone, an eccentric longtime Republican strategist with a tattoo of Richard Nixon’s face on his back, was arrested early Friday on criminal charges that include obstruction of an official proceeding, false statements and witness tampering.",Cause_General,NONE,Main,True,"[{'txt': 'with a tattoo of Richard Nixon’s face on his back', 'bias': 'inf', 'polarity': 'neg', 'target': 'Roger_Stone', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p0'}, {'txt': 'eccentric', 'bias': 'lex', 'polarity': 'neg', 'target': 'Roger_Stone', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p0'}]"
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,A federal grand jury impaneled by special counsel Robert Mueller charged Stone in a seven-count indictment.,Main,Cause_General,Main,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"FBI agents arrested him at his home in Fort Lauderdale, Florida, and he appeared in court later Friday.",Main,Main,Cause_General,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,CNN shared footage of FBI agents arriving at the property:,Cause_General,Main,Cause_General,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"Kristin Davis, the former Manhattan madam, reportedly told The Washington Post’s Manuel Roig-Franzia that FBI agents also executed a search warrant at the New York City apartment she shared with Stone.",Cause_General,Cause_General,Speech,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"Stone ― who worked on presidential campaigns for Nixon, Ronald Reagan, Bob Dole and others ― took credit for Donald Trump’s presidential run and served as an informal adviser after he left Trump’s campaign in August 2015.",Speech,Cause_General,Cause_General,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,He repeatedly has said it was “a possibility” that he would be indicted in Mueller’s investigation into Russian interference in the 2016 presidential election and possible Trump campaign collusion.,Cause_General,Speech,Speech,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,Stone has previously admitted to being in contact with Julian Assange of WikiLeaks during the Trump campaign.,Speech,Cause_General,Cause_General,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"The indictment alleges he spoke “to senior Trump Campaign officials” about WikiLeaks and “information it might have had that would be damaging” to the campaign of Trump’s Democratic rival, Hillary Clinton, in the summer before the election.",Cause_General,Speech,Cause_General,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"Stone was “contacted by senior Trump Campaign officials to inquire about future releases” by WikiLeaks, according to the indictment, which refers to WikiLeaks as “Organization 1.”",Cause_General,Cause_General,Cause_General,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"Stone’s attorney, Grant Smith, said in a statement that “there was no Russian collusion” and that the charges were “a clear attempt at silencing Roger.”",Cause_General,Cause_General,Distant_Evaluation,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"After appearing in court on Friday, Stone said he plans to plead not guilty to the charges, saying he was “falsely accused” and calling the investigation “politically motivated.”",Distant_Evaluation,Cause_General,Speech,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"“I look forward to being fully and completely vindicated,” he said, while onlookers booed.",Speech,Distant_Evaluation,Speech,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"He also affirmed that he does not plan to testify against Trump, but would not say if he seeks a pardon from the president.",Speech,Speech,Main,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,The July 2018 indictment of 12 Russian intelligence officers in connection with the hack of a Democratic National Committee server during the 2016 election referred to Stone as “a person who was in regular contact with senior members of the presidential campaign of Donald J.,Main,Speech,Main,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,Trump.”,Main,Main,Distant_Evaluation,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,Stone has described his contact with the Russians ― who used the handle “Guccifer 2.0” ― as “benign.” He told The Washington Post that he met with a Russian national who wanted to sell Trump damaging information on Hillary Clinton for a sum of $2 million.,Distant_Evaluation,Main,Distant_Evaluation,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"The man had previously worked as an informant for the FBI, but told the Post that he was not working on the FBI’s behalf when he met with Stone in May 2016.",Distant_Evaluation,Distant_Evaluation,Distant_Historical,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"Stone’s indictment came after his associate Randy Credico, a radio show host, testified before the grand jury.",Distant_Historical,Distant_Evaluation,Cause_Specific,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"Stone, according to the indictment, “on multiple occasions” around Dec.",Cause_Specific,Distant_Historical,Cause_General,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"1, 2017, told Credico (“Person 2”) that he should “do a ‘Frank Pentangeli’” in his testimony before the House Permanent Select Committee on Intelligence “to avoid contradicting Stone’s testimony.”",Cause_General,Cause_Specific,Speech,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"It was a reference to the “Frankie Five Angels” character from “The Godather: Part II,” whom the indictment alleges Stone and Credico had previously discussed.",Speech,Cause_General,Cause_General,False,[]
77d6cf0e-fc7d-4aa3-9f2b-e3f8ecb3dea5,center,"In the film, the character testifies and “claims not to know critical information that he does in fact know,” the indictment recounts.",Cause_General,Speech,NONE,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,Every Republican on the House Intelligence Committee on Thursday demanded Rep.,Main,NONE,Cause_General,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,Adam Schiff step down as chairman over the California Democrat’s repeated claims to have evidence of Trump-Russia collusion.,Cause_General,Main,Main,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"In a letter, obtained by Fox News and signed by every Republican on the committee, the lawmakers slammed Schiff for his claims in the media that there was “more than circumstantial evidence” of collusion between the Trump campaign and Russia.",Main,Cause_General,Main,True,"[{'txt': 'slammed', 'bias': 'lex', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p1'}]"
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,They repeated their demand in person during a feisty hearing Thursday morning.,Main,Main,Cause_General,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"“Your actions both past and present are incompatible with your duty as Chairman of this Committee,” the letter stated.",Cause_General,Main,Distant_Evaluation,True,"[{'txt': '“Your actions both past and present are incompatible with your duty as Chairman of this Committee,”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'yes', 'speaker': 'GOP_committee_members', 'id': 'p3'}]"
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,“We have no faith in your ability to discharge your duties in a manner consistent with your Constitutional responsibility and urge your immediate resignation as Chairman of this Committee.”,Distant_Evaluation,Cause_General,Distant_Evaluation,True,"[{'txt': 'We have no faith in your ability to discharge your duties in a manner consistent with your Constitutional responsibility', 'bias': 'inf', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'yes', 'speaker': 'GOP_committee_members', 'id': 'p4'}]"
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"The letter follows the conclusion of Special Counsel Robert Mueller's Russia probe, which turned up no evidence of collusion between Trump campaign members and Russia during the 2016 presidential election.",Distant_Evaluation,Distant_Evaluation,Main,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"President Trump himself went even further than congressional Republicans Thursday morning, tweeting:",Main,Distant_Evaluation,Distant_Evaluation,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"“Congressman Adam Schiff, who spent two years knowingly and unlawfully lying and leaking, should be forced to resign from Congress!”",Distant_Evaluation,Main,Main,True,"[{'txt': 'who spent two years knowingly and unlawfully lying and leaking', 'bias': 'inf', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Donald_Trump', 'id': 'p7'}]"
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"Another top Republican, Sen.",Main,Distant_Evaluation,Cause_General,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"Lindsey Graham of South Carolina, also lambasted Schiff on Thursday - comparing the California lawmaker to director Oliver Stone.",Cause_General,Main,Distant_Evaluation,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"""He's made some pretty outrageous comments that Mueller could not verify, Graham said.",Distant_Evaluation,Cause_General,Speech,True,"[{'txt': 'outrageous', 'bias': 'lex', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_anti', 'id': 'p9'}]"
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"""He's getting into conspiracy land and he's acting like an Oliver Stone type figure.",Speech,Distant_Evaluation,Speech,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"That to me is not helpful to him but I'm not going to ask him to resign for Congress.""",Speech,Speech,Speech,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"Schiff, a vocal critic of the president, has doubled down on his claim that Trump and his administration colluded with foreign powers despite Mueller’s findings.",Speech,Speech,Cause_General,True,"[{'txt': 'doubled down', 'bias': 'lex', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p12'}]"
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"“Undoubtedly, there is collusion,” Schiff told The Washington Post after Attorney General William Barr's four-page summary of Mueller's investigation was released Sunday.",Cause_General,Speech,Distant_Evaluation,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,He told the paper that the question of whether Trump or the people around him were compromised by a hostile foreign power was not in any part of Mueller’s report.,Distant_Evaluation,Cause_General,Distant_Evaluation,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,The letter to Schiff was sent as those same Republicans confronted Schiff at the start of a Russia-themed hearing Thursday morning.,Distant_Evaluation,Distant_Evaluation,Cause_General,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,Rep.,Cause_General,Distant_Evaluation,Main,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"Michael Conaway, R-Texas, attacked Schiff for driving a “false narrative” about collusion between Trump and Russia and “undermining the faith” of the American people.",Main,Cause_General,Distant_Evaluation,True,"[{'txt': '“undermining the faith”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_anti', 'id': 'p16'}]"
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"Conaway then went on to demand Schiff immediately resign his committee chairmanship, saying that Republicans on the committee have “no faith in you.”",Distant_Evaluation,Main,Distant_Evaluation,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"Schiff defended himself during Thursday’s hearing – pointing to evidence of Russian hacking during the last presidential election, that Russian operatives offered dirt on Hillary Clinton during the campaign and that members of Trump’s campaign and family took meetings with Russians.",Distant_Evaluation,Distant_Evaluation,Main,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"“You might think that’s okay that they lied about the meeting,” Schiff said.",Main,Distant_Evaluation,Speech,True,"[{'txt': '“You might think that’s okay that they lied about the meeting,”', 'bias': 'inf', 'polarity': 'neg', 'target': 'GOP_committee_members', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Adam_Schiff', 'id': 'p19'}]"
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,“I don’t think that’s okay.”,Speech,Main,Speech,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,Schiff on Monday signed a letter with his fellow House committee chairs demanding the full Mueller report by April 2.,Speech,Speech,Main,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"House Speaker Nancy Pelosi, D-Calif., said earlier this week that the mounting calls to remove Schiff were ""absolutely ridiculous."" She consulted with Schiff and other committee leaders over the weekend as Barr notified Congress of Mueller's report and summarized the details.",Main,Speech,Distant_Evaluation,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"A Pelosi aide said Schiff was being attacked because he's done ""an outstanding job.""",Distant_Evaluation,Main,Speech,True,"[{'txt': 'A Pelosi aide said Schiff was being attacked because he\'s done ""an outstanding job.""', 'bias': 'inf', 'polarity': 'pos', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p24'}]"
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"""Democrats aren't going to be intimidated by the White House or Congressional Republicans,"" spokeswoman Ashley Etienne said.",Speech,Distant_Evaluation,Speech,False,[]
3bc7d2c3-d9b2-43d5-b34b-d36dd0b0ac49,conservative,"""We're not going to be distracted from securing the release of the full Mueller report and the underlying evidence, and we will continue to pursue legitimate oversight because that's what the Constitution requires.""",Speech,Speech,NONE,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,WASHINGTON — The House Intelligence Committee’s first hearing since Robert S.,Distant_Evaluation,NONE,Cause_General,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,Mueller III completed his report had barely begun when the panel’s Republicans moved en masse to demand the resignation of the committee’s chairman.,Cause_General,Distant_Evaluation,Cause_General,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,It went downhill from there.,Cause_General,Cause_General,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"The acrimony on display Thursday as the intelligence committee tried to resume its work on Russia’s intervention in the 2016 presidential election laid bare the bitter divide that persists in Congress even after Mr. Mueller, the special counsel, completed his 22-month investigation of the subject.",Distant_Evaluation,Cause_General,Main,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"The Republican demand and the barbed response of the committee’s chairman, Representative Adam B.",Main,Distant_Evaluation,Cause_General,True,"[{'txt': 'barbed', 'bias': 'lex', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p3'}]"
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Schiff, echoed well outside the wood-paneled House hearing room.",Cause_General,Main,Cause_General,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Representative Kevin McCarthy, the House Republican leader, spent much of his weekly news conference comparing Mr. Schiff, a fellow Californian, to Senator Joseph R.",Cause_General,Cause_General,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"McCarthy, who fueled fears in the 1950s that Communist spies had infiltrated the American government.",Distant_Evaluation,Cause_General,Distant_Historical,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,Representative Michael R.,Distant_Historical,Distant_Evaluation,Cause_General,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Turner, Republican of Ohio, played the same card in the hearing room, fuming that Mr. Schiff would not accept Attorney General William P.",Cause_General,Distant_Historical,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,Barr’s word that Mr. Mueller had not found the Trump campaign to have taken part in a conspiracy to undermine the election.,Distant_Evaluation,Cause_General,Main,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"“With McCarthyism,” a senator was “chasing after Russian Communists,” Mr. Turner, an Intelligence Committee member, said.",Main,Distant_Evaluation,Speech,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,“Now we have Schiff chasing after Russian collusion.”,Speech,Main,Distant_Evaluation,True,"[{'txt': '“Now we have Schiff chasing after Russian collusion.”', 'bias': 'inf', 'polarity': 'neg', 'target': 'Adam_Schiff', 'aim': 'dir', 'quote': 'yes', 'speaker': 'GOP_committee_members', 'id': 'p7'}]"
3db72c86-1db7-48d7-9f89-307e54185b99,center,"Undaunted, Mr. Schiff made clear he was not about to step down, nor was he about to absolve President Trump or his campaign from nefarious conduct with Moscow — especially without seeing Mr. Mueller’s report first.",Distant_Evaluation,Speech,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,"The Justice Department revealed on Thursday that the report came in at more than 300 pages, raising more questions about what information was behind the four-page summary released by Mr. Barr.",Distant_Evaluation,Distant_Evaluation,Cause_General,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,Mr. Schiff had many questions of his own.,Cause_General,Distant_Evaluation,Distant_Evaluation,False,[]
3db72c86-1db7-48d7-9f89-307e54185b99,center,“You might think that it’s O.K. that the president’s son-in-law sought to establish a secret back channel of communications with the Russians through a Russian diplomatic facility.,Distant_Evaluation,Cause_General,Distant_Evaluation,True,"[{'txt': 'You might think that it’s O.K. that the president’s son-in-law sought to establish a secret back channel of communications with the Russians through a Russian diplomatic facility', 'bias': 'inf', 'polarity': 'neg', 'target': 'GOP_committee_members', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Adam_Schiff', 'id': 'p11'}]"
